loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 13:35:08.395 +0200,2302,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.274126,0.023345947265625,-0.1117095947265625,-0.9628753662109376
2018-11-24 13:35:08.455 +0200,2303,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.33367300002,-0.005126953125,-0.1227264404296875,-1.05242919921875
2018-11-24 13:35:08.521 +0200,2304,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.39322,-0.0340728759765625,-0.11492919921875,-0.9972686767578124
2018-11-24 13:35:08.575 +0200,2305,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.452767,-0.000335693359375,-0.1042633056640625,-1.074066162109375
2018-11-24 13:35:08.633 +0200,2306,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.51231400002,-0.007568359375,-0.0769500732421875,-1.018768310546875
2018-11-24 13:35:08.693 +0200,2307,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.571861,0.0132293701171875,-0.104766845703125,-0.9988250732421876
2018-11-24 13:35:08.755 +0200,2308,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.631408,0.0306549072265625,-0.10308837890625,-1.009613037109375
2018-11-24 13:35:08.812 +0200,2309,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.690955,0.042144775390625,-0.1041259765625,-0.9731597900390624
2018-11-24 13:35:08.871 +0200,2310,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.750502,-0.0186309814453125,-0.0906982421875,-1.012802124023438
2018-11-24 13:35:08.932 +0200,2311,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.810048,-0.0111083984375,-0.1054229736328125,-0.9928131103515624
2018-11-24 13:35:08.997 +0200,2312,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.869595,0.019866943359375,-0.10943603515625,-0.97906494140625
2018-11-24 13:35:09.050 +0200,2313,1543059308.000059,60.18512726767005,24.814477320783602,3.94519,11.43,6,5.0,141998.929142,-0.0140380859375,-0.0976104736328125,-0.983917236328125
2018-11-24 13:35:09.110 +0200,2314,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141998.98868900002,0.0022735595703125,-0.087982177734375,-0.992034912109375
2018-11-24 13:35:09.169 +0200,2315,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.048236,0.0214996337890625,-0.09674072265625,-0.961822509765625
2018-11-24 13:35:09.239 +0200,2316,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.10778299998,0.0487213134765625,-0.0832672119140625,-1.027313232421875
2018-11-24 13:35:09.288 +0200,2317,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.16733,0.0416717529296875,-0.0999298095703125,-1.03839111328125
2018-11-24 13:35:09.349 +0200,2318,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.226877,-0.005340576171875,-0.1223297119140625,-1.052841186523438
2018-11-24 13:35:09.407 +0200,2319,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.286422875,0.0100860595703125,-0.144622802734375,-1.012451171875
2018-11-24 13:35:09.477 +0200,2320,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.345969875,-0.017333984375,-0.111602783203125,-1.005859375
2018-11-24 13:35:09.526 +0200,2321,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.405516875,0.00091552734375,-0.094757080078125,-1.028335571289062
2018-11-24 13:35:09.586 +0200,2322,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.465063875,0.010101318359375,-0.120452880859375,-0.98675537109375
2018-11-24 13:35:09.645 +0200,2323,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.524610875,0.0107421875,-0.1174163818359375,-1.003387451171875
2018-11-24 13:35:09.717 +0200,2324,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.584157875,0.015777587890625,-0.0998382568359375,-0.9828338623046876
2018-11-24 13:35:09.766 +0200,2325,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.643704875,0.040435791015625,-0.103912353515625,-1.082763671875
2018-11-24 13:35:09.824 +0200,2326,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.703251875,0.027374267578125,-0.1202545166015625,-1.044525146484375
2018-11-24 13:35:09.884 +0200,2327,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.762797875,-0.00091552734375,-0.090576171875,-1.03521728515625
2018-11-24 13:35:09.955 +0200,2328,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.822344875,0.0355072021484375,-0.1018218994140625,-1.015350341796875
2018-11-24 13:35:10.003 +0200,2329,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.881891875,0.06103515625,-0.11151123046875,-0.90130615234375
2018-11-24 13:35:10.062 +0200,2330,1543059309.0000598,60.185210625697096,24.814377240859734,7.749817,10.38,6,5.0,141999.941438875,0.07080078125,-0.111724853515625,-0.9027252197265624
2018-11-24 13:35:10.122 +0200,2331,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.000985875,0.041412353515625,-0.08197021484375,-0.98577880859375
2018-11-24 13:35:10.199 +0200,2332,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.060532875,0.0308074951171875,-0.102630615234375,-1.058059692382812
2018-11-24 13:35:10.241 +0200,2333,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.120079875,-0.0050811767578125,-0.1115570068359375,-0.988372802734375
2018-11-24 13:35:10.300 +0200,2334,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.179626875,0.0519561767578125,-0.1098480224609375,-0.97064208984375
2018-11-24 13:35:10.360 +0200,2335,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.239172875,-0.008148193359375,-0.1076507568359375,-1.036972045898438
2018-11-24 13:35:10.435 +0200,2336,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.298718875,-0.0139007568359375,-0.1094970703125,-1.016326904296875
2018-11-24 13:35:10.479 +0200,2337,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.358265875,0.0472869873046875,-0.109100341796875,-1.019729614257812
2018-11-24 13:35:10.539 +0200,2338,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.417812875,0.0317230224609375,-0.1231231689453125,-0.9470672607421876
2018-11-24 13:35:10.600 +0200,2339,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.477359875,0.0821685791015625,-0.0916595458984375,-0.9730224609375
2018-11-24 13:35:10.677 +0200,2340,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.536906875,0.026947021484375,-0.1197357177734375,-0.9986419677734376
2018-11-24 13:35:10.717 +0200,2341,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.596453875,-0.003814697265625,-0.088592529296875,-1.03680419921875
2018-11-24 13:35:10.777 +0200,2342,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.655999875,0.0135040283203125,-0.1103515625,-1.01416015625
2018-11-24 13:35:10.837 +0200,2343,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.715546875,0.020843505859375,-0.1013336181640625,-0.9370269775390624
2018-11-24 13:35:10.915 +0200,2344,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.775093875,0.001312255859375,-0.0928802490234375,-0.969390869140625
2018-11-24 13:35:10.956 +0200,2345,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.834640875,0.0087738037109375,-0.1126556396484375,-1.048263549804688
2018-11-24 13:35:11.016 +0200,2346,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.894187875,0.05010986328125,-0.096954345703125,-1.07110595703125
2018-11-24 13:35:11.075 +0200,2347,1543059310.000061,60.18528212333115,24.81425763110147,7.9629520000000005,10.37,8,5.0,142000.953734875,-0.0178375244140625,-0.1474761962890625,-0.98980712890625
2018-11-24 13:35:11.135 +0200,2348,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.013281875,-0.0927276611328125,-0.050537109375,-0.9090118408203124
2018-11-24 13:35:11.194 +0200,2349,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.072827875,0.04437255859375,-0.0932159423828125,-1.068923950195312
2018-11-24 13:35:11.253 +0200,2350,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.132374875,-0.040283203125,-0.0591888427734375,-0.8718414306640625
2018-11-24 13:35:11.322 +0200,2351,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.191921875,0.071929931640625,-0.0667724609375,-1.062149047851562
2018-11-24 13:35:11.372 +0200,2352,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.2514705,-0.0168914794921875,-0.0710296630859375,-0.9280853271484376
2018-11-24 13:35:11.434 +0200,2353,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.3110175,-0.0199127197265625,-0.1002349853515625,-0.99237060546875
2018-11-24 13:35:11.491 +0200,2354,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.3705645,0.01617431640625,-0.0990142822265625,-0.91778564453125
2018-11-24 13:35:11.554 +0200,2355,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.4301115,0.0030364990234375,-0.063385009765625,-1.005523681640625
2018-11-24 13:35:11.611 +0200,2356,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.4896585,-0.0853271484375,-0.100372314453125,-1.056243896484375
2018-11-24 13:35:11.670 +0200,2357,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.5492045,-0.026153564453125,-0.16424560546875,-0.8947601318359375
2018-11-24 13:35:11.730 +0200,2358,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.6087515,-0.0052032470703125,-0.1603240966796875,-1.051666259765625
2018-11-24 13:35:11.797 +0200,2359,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.66829849998,-0.1815948486328125,-0.0938262939453125,-0.94720458984375
2018-11-24 13:35:11.850 +0200,2360,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.7278455,-0.0032196044921875,-0.0771331787109375,-1.012039184570312
2018-11-24 13:35:11.908 +0200,2361,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.7873925,-0.00994873046875,-0.054046630859375,-0.9149627685546876
2018-11-24 13:35:11.968 +0200,2362,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.84693949998,0.0460357666015625,-0.0413055419921875,-1.053573608398438
2018-11-24 13:35:12.036 +0200,2363,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.9064865,0.089691162109375,-0.071197509765625,-1.022079467773438
2018-11-24 13:35:12.087 +0200,2364,1543059311.000062,60.185342137757864,24.81417280624138,6.358948000000001,11.05,8,5.0,142001.9660335,0.0545196533203125,-0.03289794921875,-0.9306488037109376
2018-11-24 13:35:12.147 +0200,2365,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.0255795,0.0705413818359375,-0.0576629638671875,-0.958984375
2018-11-24 13:35:12.206 +0200,2366,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.08512650002,0.0213165283203125,-0.0757904052734375,-0.970245361328125
2018-11-24 13:35:12.276 +0200,2367,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.14467349998,-0.0385894775390625,-0.05902099609375,-1.066329956054688
2018-11-24 13:35:12.325 +0200,2368,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.2042205,0.0257720947265625,-0.025177001953125,-1.078628540039062
2018-11-24 13:35:12.385 +0200,2369,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.2637665417,0.05596923828125,-0.0945281982421875,-0.9177703857421876
2018-11-24 13:35:12.444 +0200,2370,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.3233135417,-0.01910400390625,-0.03546142578125,-0.9691619873046876
2018-11-24 13:35:12.518 +0200,2371,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.3828605417,0.0248565673828125,-0.0447540283203125,-1.010055541992188
2018-11-24 13:35:12.563 +0200,2372,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.4424075417,0.0443267822265625,-0.0431060791015625,-1.013458251953125
2018-11-24 13:35:12.623 +0200,2373,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.5019545417,0.05010986328125,-0.061004638671875,-1.005264282226562
2018-11-24 13:35:12.683 +0200,2374,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.5615005417,0.0417938232421875,-0.0411529541015625,-1.046966552734375
2018-11-24 13:35:12.757 +0200,2375,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.6210475417,0.044891357421875,-0.048309326171875,-0.969818115234375
2018-11-24 13:35:12.801 +0200,2376,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.68059454169,0.0329437255859375,-0.056976318359375,-1.01226806640625
2018-11-24 13:35:12.861 +0200,2377,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.7401415417,-0.008453369140625,-0.07659912109375,-1.02978515625
2018-11-24 13:35:12.921 +0200,2378,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.7996885417,0.0104217529296875,-0.0862274169921875,-1.002426147460938
2018-11-24 13:35:12.998 +0200,2379,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.8592355417,0.0703125,-0.028594970703125,-0.941558837890625
2018-11-24 13:35:13.040 +0200,2380,1543059312.0000641,60.18540864815952,24.814058812358237,5.045959,10.73,8,5.0,142002.9187825417,0.043243408203125,-0.07525634765625,-0.9816436767578124
2018-11-24 13:35:13.101 +0200,2381,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142002.9783295417,-0.012420654296875,-0.0740814208984375,-1.082595825195312
2018-11-24 13:35:13.161 +0200,2382,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.0378765417,0.0113677978515625,-0.07745361328125,-0.979461669921875
2018-11-24 13:35:13.238 +0200,2383,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.0974235417,0.0501861572265625,-0.09686279296875,-0.97882080078125
2018-11-24 13:35:13.278 +0200,2384,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.1569705417,0.0366668701171875,-0.102020263671875,-1.017608642578125
2018-11-24 13:35:13.337 +0200,2385,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.2165165417,0.0197296142578125,-0.075469970703125,-0.9621734619140624
2018-11-24 13:35:13.397 +0200,2386,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.276064,0.043670654296875,-0.088714599609375,-1.001220703125
2018-11-24 13:35:13.476 +0200,2387,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.335611,0.0213165283203125,-0.0770416259765625,-0.9544525146484376
2018-11-24 13:35:13.518 +0200,2388,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.395158,0.040252685546875,-0.0907135009765625,-0.98248291015625
2018-11-24 13:35:13.576 +0200,2389,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.45470499998,0.045989990234375,-0.1005401611328125,-0.9866180419921876
2018-11-24 13:35:13.636 +0200,2390,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.514252,0.0020294189453125,-0.0999603271484375,-0.99041748046875
2018-11-24 13:35:13.695 +0200,2391,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.573799,0.04437255859375,-0.0938720703125,-1.070541381835938
2018-11-24 13:35:13.754 +0200,2392,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.63334600002,0.0220794677734375,-0.091156005859375,-0.998748779296875
2018-11-24 13:35:13.814 +0200,2393,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.692893,0.0171051025390625,-0.09002685546875,-1.016891479492188
2018-11-24 13:35:13.876 +0200,2394,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.75244,0.031036376953125,-0.0911865234375,-0.95379638671875
2018-11-24 13:35:13.933 +0200,2395,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.811987,0.0457916259765625,-0.1579132080078125,-0.9667510986328124
2018-11-24 13:35:13.992 +0200,2396,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.871534,0.0112762451171875,-0.13385009765625,-0.895660400390625
2018-11-24 13:35:14.052 +0200,2397,1543059313.000066,60.185489533525136,24.813927887030697,4.793213,10.36,8,5.0,142003.931081,0.058929443359375,-0.0956573486328125,-0.9109039306640624
2018-11-24 13:35:14.117 +0200,2398,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142003.990628,0.0403289794921875,-0.1010589599609375,-0.950897216796875
2018-11-24 13:35:14.171 +0200,2399,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.050175,-0.017486572265625,-0.1403350830078125,-1.006317138671875
2018-11-24 13:35:14.231 +0200,2400,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.109722,-0.002838134765625,-0.1335296630859375,-0.9887542724609376
2018-11-24 13:35:14.290 +0200,2401,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.169269,0.0022735595703125,-0.1025390625,-0.957763671875
2018-11-24 13:35:14.357 +0200,2402,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.22881600002,-0.001068115234375,-0.099365234375,-1.020431518554688
2018-11-24 13:35:14.409 +0200,2403,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.288361875,-0.0322723388671875,-0.118499755859375,-0.92340087890625
2018-11-24 13:35:14.469 +0200,2404,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.347908875,-0.010833740234375,-0.1154327392578125,-1.0234375
2018-11-24 13:35:14.528 +0200,2405,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.407454875,-0.0337066650390625,-0.114166259765625,-1.012069702148438
2018-11-24 13:35:14.598 +0200,2406,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.467001875,-0.0635223388671875,-0.1160736083984375,-0.9875946044921876
2018-11-24 13:35:14.647 +0200,2407,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.526548875,-0.049072265625,-0.1119537353515625,-1.025466918945312
2018-11-24 13:35:14.707 +0200,2408,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.586095875,-0.053070068359375,-0.1160430908203125,-1.005859375
2018-11-24 13:35:14.767 +0200,2409,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.645642875,-0.038909912109375,-0.1031951904296875,-1.118698120117188
2018-11-24 13:35:14.838 +0200,2410,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.705189875,-0.059478759765625,-0.085052490234375,-0.9926300048828124
2018-11-24 13:35:14.886 +0200,2411,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.764736875,-0.0466461181640625,-0.0876922607421875,-0.810699462890625
2018-11-24 13:35:14.945 +0200,2412,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.824283875,-0.0015411376953125,-0.0965118408203125,-0.8411712646484375
2018-11-24 13:35:15.005 +0200,2413,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.883830875,-0.0629425048828125,-0.101470947265625,-0.91162109375
2018-11-24 13:35:15.081 +0200,2414,1543059314.000066,60.185558600407255,24.813806936167943,4.2395629999999995,10.3,8,5.0,142004.943377875,-0.116302490234375,-0.1054229736328125,-0.9732513427734376
2018-11-24 13:35:15.124 +0200,2415,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.002924875,-0.0572662353515625,-0.0336151123046875,-1.11474609375
2018-11-24 13:35:15.183 +0200,2416,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.062471875,-0.0744171142578125,-0.0634307861328125,-1.060028076171875
2018-11-24 13:35:15.243 +0200,2417,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.122018875,-0.0373382568359375,-0.10760498046875,-1.059555053710938
2018-11-24 13:35:15.319 +0200,2418,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.181565875,-0.0540771484375,-0.0929718017578125,-1.03375244140625
2018-11-24 13:35:15.362 +0200,2419,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.241112875,-0.0438079833984375,-0.089447021484375,-1.038482666015625
2018-11-24 13:35:15.422 +0200,2420,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.3006607917,-0.051544189453125,-0.043426513671875,-0.992218017578125
2018-11-24 13:35:15.481 +0200,2421,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.3602077917,-0.012939453125,-0.0169677734375,-0.9488677978515624
2018-11-24 13:35:15.554 +0200,2422,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.41975479168,0.025482177734375,-0.0705413818359375,-0.8233795166015625
2018-11-24 13:35:15.600 +0200,2423,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.4793017917,0.0031280517578125,-0.095855712890625,-0.852447509765625
2018-11-24 13:35:15.660 +0200,2424,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.5388487917,-0.048431396484375,-0.071624755859375,-0.984283447265625
2018-11-24 13:35:15.719 +0200,2425,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.5983957917,-0.08636474609375,-0.09039306640625,-0.9584808349609376
2018-11-24 13:35:15.798 +0200,2426,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.6579427917,-0.05975341796875,-0.0905914306640625,-1.084579467773438
2018-11-24 13:35:15.838 +0200,2427,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.71748979168,-0.0897979736328125,-0.1026611328125,-1.053176879882812
2018-11-24 13:35:15.898 +0200,2428,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.7770367917,-0.07080078125,-0.0737762451171875,-1.059173583984375
2018-11-24 13:35:15.958 +0200,2429,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.8365837917,-0.0511322021484375,-0.05133056640625,-1.066131591796875
2018-11-24 13:35:16.040 +0200,2430,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.8961307917,-0.0045318603515625,-0.077239990234375,-0.870025634765625
2018-11-24 13:35:16.077 +0200,2431,1543059315.000067,60.1856128732303,24.81368757786677,3.7637940000000003,10.3,8,5.0,142005.9556777917,-0.0318603515625,-0.0358428955078125,-0.994293212890625
2018-11-24 13:35:16.136 +0200,2432,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.01522479168,0.022186279296875,-0.077239990234375,-1.03802490234375
2018-11-24 13:35:16.196 +0200,2433,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.0747707917,-0.041229248046875,-0.0829010009765625,-1.02294921875
2018-11-24 13:35:16.277 +0200,2434,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.1343177917,-0.0075836181640625,-0.0893402099609375,-1.01153564453125
2018-11-24 13:35:16.315 +0200,2435,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.1938647917,-0.0388336181640625,-0.0995025634765625,-1.002578735351562
2018-11-24 13:35:16.374 +0200,2436,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.253411375,-0.029510498046875,-0.0817718505859375,-0.933929443359375
2018-11-24 13:35:16.443 +0200,2437,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.312958375,-0.0359954833984375,-0.0417022705078125,-0.95440673828125
2018-11-24 13:35:16.493 +0200,2438,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.372505375,-0.0131378173828125,-0.070465087890625,-0.973541259765625
2018-11-24 13:35:16.553 +0200,2439,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.432052375,-0.0106658935546875,-0.0634765625,-1.004074096679688
2018-11-24 13:35:16.612 +0200,2440,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.491599375,-0.0050506591796875,-0.0651397705078125,-1.030746459960938
2018-11-24 13:35:16.672 +0200,2441,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.551146375,-0.06329345703125,-0.12274169921875,-1.090377807617188
2018-11-24 13:35:16.732 +0200,2442,1543059316.000069,60.18568336503597,24.81352589095459,6.106018,10.94,8,5.0,142006.610693375,-0.0732879638671875,-0.1032257080078125,-1.15655517578125
