loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 14:09:04.209 +0200,1867,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.07854275,-0.0710906982421875,0.13079833984375,-1.038360595703125
2018-11-24 14:09:04.285 +0200,1868,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.13808875,0.0194549560546875,0.1317596435546875,-1.034378051757812
2018-11-24 14:09:04.328 +0200,1869,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.1976351667,0.0130157470703125,0.1298828125,-0.9683074951171876
2018-11-24 14:09:04.388 +0200,1870,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.2571821667,0.0417022705078125,0.164886474609375,-0.984649658203125
2018-11-24 14:09:04.447 +0200,1871,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.3167281667,0.0062713623046875,0.1778411865234375,-1.020278930664062
2018-11-24 14:09:04.522 +0200,1872,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.3762751667,-0.0193634033203125,0.15814208984375,-0.9885711669921876
2018-11-24 14:09:04.567 +0200,1873,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.4358211667,0.03204345703125,0.1539764404296875,-0.9832305908203124
2018-11-24 14:09:04.626 +0200,1874,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.4953681667,-0.0449676513671875,0.1036224365234375,-1.012741088867188
2018-11-24 14:09:04.686 +0200,1875,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.55491416669,0.016632080078125,0.0922698974609375,-0.9889984130859376
2018-11-24 14:09:04.761 +0200,1876,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.6144611667,-0.0472412109375,0.1217041015625,-0.97637939453125
2018-11-24 14:09:04.805 +0200,1877,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.6740081667,-0.0091705322265625,0.11798095703125,-0.994232177734375
2018-11-24 14:09:04.864 +0200,1878,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.7335541667,0.0278472900390625,0.1321258544921875,-1.01214599609375
2018-11-24 14:09:04.924 +0200,1879,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.7931011667,0.0380706787109375,0.1576385498046875,-1.00164794921875
2018-11-24 14:09:05.003 +0200,1880,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.8526471667,0.0363311767578125,0.13848876953125,-0.988739013671875
2018-11-24 14:09:05.043 +0200,1881,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.9121941667,-0.0173492431640625,0.1384429931640625,-0.99810791015625
2018-11-24 14:09:05.103 +0200,1882,1543061343.822712,60.17238157806934,24.810626758285622,1.2866440000000001,8.93,3,5.0,144034.9717401667,0.08270263671875,0.134613037109375,-1.000274658203125
2018-11-24 14:09:05.164 +0200,1883,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.0312871667,-0.003631591796875,0.1318206787109375,-0.9874267578125
2018-11-24 14:09:05.222 +0200,1884,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.0908331667,-0.032073974609375,0.1330108642578125,-0.990234375
2018-11-24 14:09:05.281 +0200,1885,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.1503801667,0.06256103515625,0.1403045654296875,-0.990020751953125
2018-11-24 14:09:05.340 +0200,1886,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.20992775,0.0303497314453125,0.1499481201171875,-1.008880615234375
2018-11-24 14:09:05.403 +0200,1887,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.26947375,0.073944091796875,0.1659698486328125,-0.9949188232421876
2018-11-24 14:09:05.461 +0200,1888,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.32902075,0.006439208984375,0.1401824951171875,-0.9959259033203124
2018-11-24 14:09:05.519 +0200,1889,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.38856675,0.0343475341796875,0.1340484619140625,-1.015777587890625
2018-11-24 14:09:05.579 +0200,1890,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.44811375,-0.0089111328125,0.132415771484375,-0.9932403564453124
2018-11-24 14:09:05.642 +0200,1891,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.50765975,-0.0035858154296875,0.1534881591796875,-1.010116577148438
2018-11-24 14:09:05.698 +0200,1892,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.56720675,-0.0235443115234375,0.13665771484375,-1.028823852539062
2018-11-24 14:09:05.758 +0200,1893,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.62675375,0.00732421875,0.1139984130859375,-1.007476806640625
2018-11-24 14:09:05.817 +0200,1894,1543061344.8227198,60.172445992995215,24.810605552070605,1.2370450000000002,7.97,3,5.0,144035.68629975,0.0294036865234375,0.108001708984375,-1.00592041015625
